,date,date_block_num,shop_id,item_id,item_price,item_cnt_day
1506856,05.03.2014,14,30,4357,399.0,2.0
2413124,11.02.2015,25,42,7337,299.0,1.0
1804258,08.07.2014,18,31,20949,5.0,19.0
1842472,29.07.2014,18,5,3734,2599.0,2.0
2679158,25.06.2015,29,41,4894,3999.0,1.0
1338555,04.01.2014,12,4,11022,349.0,1.0
647310,08.07.2013,6,31,14821,749.0,1.0
715083,25.07.2013,6,42,11645,124.5,1.0
1362172,27.01.2014,12,25,1407,1299.0,2.0
1042837,29.11.2013,10,35,10158,299.0,1.0
2796221,01.08.2015,31,49,16056,799.0,2.0
1516700,15.03.2014,14,29,5235,599.0,2.0
2790429,30.08.2015,31,57,11684,149.0,1.0
2864941,05.09.2015,32,14,1563,659.51,2.0
1209111,13.12.2013,11,50,3629,599.0,1.0
781827,02.08.2013,7,31,4164,999.0,3.0
370475,30.04.2013,3,13,8940,178.0,1.0
1665702,06.05.2014,16,17,5511,299.0,1.0
2480220,23.02.2015,25,27,4433,999.0,1.0
2081398,26.10.2014,21,48,13515,1990.0,1.0
2491076,05.03.2015,26,42,10650,899.0,1.0
833711,25.08.2013,7,10,7070,368.0,1.0
298604,24.03.2013,2,14,17717,1499.0,1.0
1339715,18.01.2014,12,6,1441,500.0,1.0
1861479,21.07.2014,18,19,13828,399.0,1.0
1218884,10.12.2013,11,58,22046,799.0,1.0
2681753,06.06.2015,29,24,7085,699.0,1.0
2046366,12.10.2014,21,7,16056,699.0,1.0
233850,03.03.2013,2,46,19191,149.0,1.0
66945,19.01.2013,0,30,16315,949.0,1.0
1310391,09.01.2014,12,47,3077,799.0,1.0
2355852,10.01.2015,24,41,5814,1199.0,1.0
1671713,08.05.2014,16,50,7007,2599.0,2.0
2301777,30.12.2014,23,57,3707,1499.0,2.0
857050,14.09.2013,8,22,7098,999.0,1.0
1132814,07.12.2013,11,26,7736,299.0,1.0
229159,02.03.2013,2,37,1871,299.0,1.0
2439116,28.02.2015,25,51,16922,211.79,1.0
1122304,24.11.2013,10,50,10068,149.0,1.0
2688404,15.06.2015,29,21,7215,1199.0,1.0
1520055,07.03.2014,14,31,19405,799.0,1.0
108622,07.01.2013,0,37,14800,149.0,1.0
1020942,18.10.2013,9,27,2808,999.0,30.0
1591735,27.04.2014,15,18,14283,349.0,1.0
2283869,29.12.2014,23,6,2430,2999.0,1.0
1111882,22.11.2013,10,45,5896,1099.0,2.0
413534,25.04.2013,3,31,12554,199.0,1.0
1722402,28.06.2014,17,28,6548,649.0,1.0
2733332,04.07.2015,30,46,19289,999.0,1.0
251260,31.03.2013,2,54,7876,649.0,1.0
2413470,05.02.2015,25,42,8035,299.0,1.0
1480594,02.03.2014,14,54,12278,349.0,1.0
2031727,28.10.2014,21,31,1387,999.0,1.0
661932,30.07.2013,6,12,15447,999.0,1.0
1242414,01.12.2013,11,31,10708,249.0,1.0
1848553,19.07.2014,18,27,2536,399.0,1.0
1823283,16.07.2014,18,51,18206,167.0,1.0
2175467,24.11.2014,22,24,17458,999.0,1.0
2532064,16.03.2015,26,12,7805,498.0,1.0
1584926,21.04.2014,15,2,4351,399.0,1.0
173096,20.02.2013,1,7,14752,399.0,1.0
1479110,28.03.2014,14,58,2447,1199.0,1.0
322897,14.03.2013,2,23,16581,399.0,1.0
265553,05.03.2013,2,43,10786,249.0,1.0
790118,24.08.2013,7,21,2070,599.0,1.0
548631,22.06.2013,5,41,5276,599.5,1.0
298380,25.03.2013,2,14,21440,399.0,1.0
126996,19.02.2013,1,43,7977,1199.0,1.0
2478584,26.02.2015,25,25,7995,2049.0,1.0
1356355,02.01.2014,12,27,5821,649.0,2.0
2356674,05.01.2015,24,46,3027,2999.0,1.0
2131135,16.11.2014,22,53,1809,299.5,1.0
1567250,02.04.2014,15,25,4694,299.0,1.0
1494352,04.03.2014,14,25,19234,149.0,1.0
1727012,17.06.2014,17,7,4427,299.0,1.0
1988593,03.09.2014,20,25,6376,699.0,1.0
1508712,24.03.2014,14,31,12908,169.0,1.0
773377,17.08.2013,7,54,22057,28.0,1.0
2735949,31.07.2015,30,42,19158,129.0,1.0
1237120,25.12.2013,11,38,20779,849.0,1.0
831796,01.08.2013,7,16,1407,673.34,1.0
1647790,28.05.2014,16,10,7940,9322.0,1.0
106034,04.01.2013,0,37,6668,4990.0,1.0
1868316,19.08.2014,19,42,3108,299.0,1.0
46662,02.01.2013,0,16,3476,1199.0,1.0
2269843,02.12.2014,23,16,2430,2999.0,5.0
1419910,09.02.2014,13,52,12550,199.0,1.0
1831602,02.07.2014,18,7,3335,2498.5,1.0
12154,07.01.2013,0,23,1471,2599.0,1.0
2137330,01.11.2014,22,54,20949,5.0,24.0
645686,26.07.2013,6,25,20804,2559.0,1.0
2541846,27.03.2015,26,31,11520,899.0,1.0
1594917,15.04.2014,15,15,1855,1199.0,1.0
2925049,31.10.2015,33,26,5821,1099.0,1.0
257578,02.03.2013,2,54,2445,1199.0,9.0
1103510,09.11.2013,10,57,113,249.0,1.0
1596514,03.04.2014,15,42,3930,399.0,1.0
2478377,17.02.2015,25,25,8410,1999.0,1.0
1921679,03.08.2014,19,5,18114,399.0,1.0
1465776,28.03.2014,14,42,18651,399.0,1.0
1301564,25.01.2014,12,28,15022,149.0,1.0
659553,31.07.2013,6,31,7894,1490.0,2.0
78039,24.01.2013,0,59,2649,1699.0,1.0
994334,17.10.2013,9,57,15025,299.0,1.0
301756,21.03.2013,2,12,5087,449.0,1.0
1673930,09.05.2014,16,49,10915,199.0,1.0
2275980,02.12.2014,23,2,4901,1499.0,1.0
1095926,18.11.2013,10,54,12321,399.0,3.0
2481486,02.02.2015,25,26,3464,2999.0,1.0
2466770,20.02.2015,25,29,3365,1199.0,1.0
501489,10.05.2013,4,57,19413,399.0,1.0
394971,01.04.2013,3,43,4163,1590.0,1.0
2783515,17.08.2015,31,35,22088,119.0,1.0
2540464,02.03.2015,26,28,4873,1199.0,2.0
2257725,23.12.2014,23,14,3394,499.5,2.0
2497040,11.03.2015,26,38,19194,198.0,1.0
2432759,19.02.2015,25,55,4797,299.0,1.0
907518,21.09.2013,8,27,944,299.0,1.0
1357051,03.01.2014,12,27,3937,1799.0,1.0
2575305,29.04.2015,27,25,20614,1099.0,1.0
2031246,11.10.2014,21,28,1407,649.0,1.0
2845711,28.09.2015,32,59,14710,399.0,1.0
307893,16.03.2013,2,28,6508,599.0,1.0
2214195,21.12.2014,23,57,21767,149.0,1.0
1086916,04.11.2013,10,18,14019,349.0,1.0
1978574,29.09.2014,20,47,3734,2799.0,1.0
373207,06.04.2013,3,7,1983,999.0,1.0
2270588,25.12.2014,23,16,4997,3199.0,1.0
1433241,28.02.2014,13,42,2831,900.0,1.0
1348723,26.01.2014,12,25,16642,549.0,1.0
517270,23.05.2013,4,16,12966,149.0,1.0
2158558,11.11.2014,22,6,15266,699.0,1.0
2525575,25.03.2015,26,22,6111,28.0,1.0
1940104,22.08.2014,19,31,10292,99.0,1.0
1668427,25.05.2014,16,53,978,499.0,1.0
1506843,16.03.2014,14,30,5620,590.0,1.0
2341314,16.01.2015,24,25,20950,1199.0,1.0
2497045,20.03.2015,26,38,17717,1999.0,1.0
1558202,03.04.2014,15,58,2445,599.0,1.0
2188863,21.11.2014,22,47,4904,399.0,1.0
287399,05.03.2013,2,23,7071,2499.0,1.0
1204941,27.12.2013,11,50,10376,399.0,1.0
1050098,22.11.2013,10,38,7213,899.0,1.0
2177831,04.11.2014,22,44,1905,249.0,1.0
658250,20.07.2013,6,31,6121,599.0,1.0
2286771,16.12.2014,23,3,19439,3599.0,1.0
2317619,30.12.2014,23,25,12369,399.0,3.0
1111198,28.11.2013,10,45,1249,299.0,1.0
97959,22.01.2013,0,53,3693,299.5,1.0
155880,09.02.2013,1,25,4251,399.0,1.0
1808479,20.07.2014,18,54,9813,148.0,1.0
385988,05.04.2013,3,16,15979,120.0,1.0
1907338,17.08.2014,19,54,17135,399.0,1.0
804069,23.08.2013,7,28,12828,99.0,1.0
2843085,06.09.2015,32,57,11099,169.0,1.0
1163254,17.12.2013,11,12,3732,2599.0,1.0
711690,07.07.2013,6,57,12717,199.0,1.0
684027,27.07.2013,6,16,19566,199.0,1.0
213556,08.02.2013,1,25,16829,90.0,1.0
2456807,17.02.2015,25,5,21400,99.0,1.0
1479762,31.03.2014,14,58,7950,2590.0,1.0
67223,09.01.2013,0,32,5592,3490.0,1.0
1217159,27.12.2013,11,57,14829,649.0,1.0
2256203,05.12.2014,23,28,15548,199.0,1.0
1540150,17.03.2014,14,16,16184,249.0,1.0
1740153,01.06.2014,17,21,21451,28.0,1.0
2112886,04.11.2014,22,35,15392,607.05,1.0
1639094,23.05.2014,16,30,4669,299.0,1.0
2651286,22.05.2015,28,59,10209,1499.0,1.0
2581037,11.04.2015,27,57,2308,199.0,1.0
2430724,13.02.2015,25,57,10340,149.0,1.0
52283,04.01.2013,0,16,19129,299.0,1.0
1282940,10.01.2014,12,58,14490,148.0,1.0
2834408,30.09.2015,32,47,20949,5.0,2.0
898773,24.09.2013,8,35,22058,399.0,1.0
2583340,16.04.2015,27,47,13075,1199.0,1.0
2385475,05.01.2015,24,57,16056,699.0,1.0
1880172,08.08.2014,19,35,8301,199.0,1.0
1424382,19.02.2014,13,54,9313,349.0,1.0
250450,10.03.2013,2,31,18672,299.0,1.0
2659654,10.05.2015,28,44,15740,199.0,1.0
516179,08.05.2013,4,19,16234,399.0,1.0
2563108,06.04.2015,27,31,4837,398.0,1.0
2757999,02.07.2015,30,26,5821,1099.0,1.0
1816876,09.07.2014,18,55,19311,500.0,1.0
91542,10.01.2013,0,42,17482,699.0,1.0
1778268,18.06.2014,17,43,8027,199.0,1.0
1349765,12.01.2014,12,26,1511,799.0,1.0
1050452,10.11.2013,10,31,3476,799.0,1.0
1576707,17.04.2014,15,25,19588,299.0,1.0
1693378,08.05.2014,16,31,12397,149.0,2.0
2708536,18.06.2015,29,6,7018,499.5,1.0
1927536,26.08.2014,19,7,20949,5.0,1.0
2535377,25.03.2015,26,7,19004,169.0,1.0
2180705,04.11.2014,22,38,4354,1798.0,1.0
1833081,04.07.2014,18,16,13439,13490.0,1.0
40247,04.01.2013,0,0,2705,1399.0,1.0
1655273,21.05.2014,16,6,12459,332.67,1.0
960115,29.10.2013,9,54,10111,149.0,1.0
1437953,24.02.2014,13,47,5323,299.0,1.0
1682065,13.05.2014,16,56,3692,1299.0,1.0
2747697,27.07.2015,30,57,12603,399.0,1.0
812163,10.08.2013,7,30,7532,299.0,1.0
294508,09.03.2013,2,7,15024,199.0,1.0
2298189,14.12.2014,23,26,13040,199.0,1.0
1325426,27.01.2014,12,46,16983,399.0,1.0
873580,26.09.2013,8,3,8686,199.0,1.0
2888492,04.10.2015,33,42,5675,249.0,4.0
370139,24.04.2013,3,12,5402,1249.0,1.0
1106137,23.11.2013,10,57,12134,299.0,2.0
1215949,21.12.2013,11,58,5236,1699.0,2.0
2429954,22.02.2015,25,57,3077,1199.0,1.0
2250790,28.12.2014,23,29,10487,299.0,1.0
863698,23.09.2013,8,25,14408,149.0,1.0
167897,24.02.2013,1,6,19899,149.0,1.0
2127975,04.11.2014,22,54,6738,499.0,1.0
1351429,13.01.2014,12,25,13039,99.0,1.0
15210,01.01.2013,0,28,7137,599.0,1.0
486844,24.05.2013,4,54,5273,1199.0,1.0
1835192,12.07.2014,18,14,14042,149.0,1.0
658396,22.07.2013,6,31,4779,299.0,1.0
2806343,21.08.2015,31,15,1484,599.5,1.0
1516047,02.03.2014,14,29,7003,699.0,2.0
2927235,03.10.2015,33,28,20609,1099.0,1.0
576095,14.06.2013,5,4,4779,299.0,1.0
1496470,31.03.2014,14,22,3928,2379.0,1.0
2420671,13.02.2015,25,42,20217,169.0,1.0
2914994,21.10.2015,33,5,13241,450.0,1.0
2008582,20.09.2014,20,7,2369,1299.0,1.0
1645904,24.05.2014,16,28,14432,149.0,1.0
751352,08.08.2013,7,52,6154,899.0,1.0
1618815,16.04.2014,15,29,2815,2999.0,1.0
586528,05.06.2013,5,26,10921,199.0,1.0
218981,10.02.2013,1,30,5574,699.0,1.0
2465128,25.02.2015,25,7,4807,399.0,1.0
2183925,26.11.2014,22,38,20517,1229.0,1.0
1077906,23.11.2013,10,25,11131,149.0,1.0
1278291,09.01.2014,12,53,6675,27990.0,1.0
85056,12.01.2013,0,54,10886,199.0,1.0
397019,19.04.2013,3,50,14800,149.0,1.0
180113,12.02.2013,1,1,2749,942.0,1.0
545257,07.06.2013,5,45,1477,2599.0,1.0
182278,03.02.2013,1,0,14367,247.0,1.0
567963,21.06.2013,5,16,19258,299.0,1.0
473730,02.05.2013,4,42,3690,899.0,1.0
1852927,12.07.2014,18,28,9964,399.0,3.0
1540530,24.03.2014,14,16,8060,3199.0,1.0
1848170,22.07.2014,18,26,22167,299.0,1.0
539503,29.06.2013,5,28,3673,2499.0,1.0
1142702,30.12.2013,11,29,12860,149.0,1.0
1879899,27.08.2014,19,37,4906,1499.0,1.0
2604796,17.04.2015,27,18,6234,299.0,1.0
2877817,19.09.2015,32,25,4085,499.0,1.0
429832,24.04.2013,3,42,11214,149.0,1.0
705130,16.07.2013,6,59,13998,149.0,1.0
1702312,12.05.2014,16,44,20949,5.0,1.0
1583371,27.04.2014,15,7,15521,599.0,1.0
1406959,24.02.2014,13,22,13383,299.0,2.0
764422,17.08.2013,7,54,11455,199.0,1.0
2691166,09.06.2015,29,27,15854,859.0,1.0
1662904,18.05.2014,16,16,7018,1199.0,2.0
2829056,10.08.2015,31,25,15653,49.0,1.0
1625841,22.04.2014,15,31,20192,349.0,1.0
525158,14.05.2013,4,3,1905,249.0,1.0
2770661,27.07.2015,30,28,7452,449.0,1.0
335992,16.03.2013,2,57,15717,149.0,1.0
2855274,15.09.2015,32,14,9250,1500.0,2.0
2202186,05.12.2014,23,44,16226,1299.0,1.0
1859076,01.07.2014,18,21,7980,699.0,1.0
1453637,25.02.2014,13,58,12134,299.0,1.0
463551,22.05.2013,4,41,4164,999.0,1.0
372622,05.04.2013,3,7,11099,149.0,1.0
1610208,29.04.2014,15,50,3423,999.0,1.0
141219,20.02.2013,1,54,2574,399.0,1.0
2254005,27.12.2014,23,28,7808,1501.73,1.0
2517786,21.03.2015,26,54,7071,999.0,1.0
1589622,26.04.2014,15,16,15519,299.0,1.0
705579,11.07.2013,6,58,18846,299.0,1.0
1330520,12.01.2014,12,15,6185,499.0,1.0
2705691,02.06.2015,29,3,1859,999.0,1.0
74152,22.01.2013,0,56,1247,299.0,1.0
781380,13.08.2013,7,31,5272,299.0,1.0
880196,05.09.2013,8,16,13431,9490.0,1.0
1842505,11.07.2014,18,5,3333,2599.0,1.0
2788273,27.08.2015,31,38,9405,299.0,1.0
2210250,31.12.2014,23,59,6285,299.0,1.0
1079393,10.11.2013,10,24,20949,5.0,4.0
2605432,07.04.2015,27,16,8852,399.0,1.0
479096,29.05.2013,4,31,5260,299.0,1.0
949305,30.10.2013,9,6,1201,299.0,1.0
1339002,19.01.2014,12,4,14627,199.0,1.0
1716477,26.06.2014,17,30,9403,299.0,1.0
231887,10.03.2013,2,46,6154,449.0,1.0
2697905,28.06.2015,29,27,2269,499.0,1.0
2702169,27.06.2015,29,15,4872,1199.0,1.0
789144,08.08.2013,7,24,14449,149.0,1.0
592221,27.06.2013,5,19,2538,349.0,1.0
645084,12.07.2013,6,25,21440,199.0,1.0
2786610,17.08.2015,31,41,19795,299.0,1.0
2651076,02.05.2015,28,59,15423,249.0,1.0
1229725,18.12.2013,11,57,1857,2599.0,1.0
948379,24.10.2013,9,5,19583,149.0,1.0
873240,13.09.2013,8,6,20949,5.0,4.0
2446214,16.02.2015,25,54,7935,9890.0,1.0
1360508,15.01.2014,12,18,13436,10990.0,1.0
675287,21.07.2013,6,6,1835,1499.0,1.0
2802321,20.08.2015,31,51,9994,274.03,1.0
220925,10.02.2013,1,27,16439,299.0,1.0
339578,18.03.2013,2,3,10164,199.0,1.0
1856645,26.07.2014,18,28,3879,499.0,1.0
1070759,30.11.2013,10,6,22126,249.0,1.0
1481204,09.03.2014,14,54,16184,249.0,1.0
1870570,22.08.2014,19,45,16572,28.0,1.0
183229,24.02.2013,1,0,13351,41.0,1.0
423768,28.04.2013,3,31,3939,1999.0,2.0
1752323,22.06.2014,17,50,15268,1199.0,1.0
646988,23.07.2013,6,31,16786,249.0,1.0
467900,26.05.2013,4,37,19529,349.0,1.0
323022,22.03.2013,2,23,12318,149.0,1.0
1484212,16.03.2014,14,56,8346,199.0,1.0
1591752,10.04.2014,15,18,14079,58.0,1.0
717900,27.07.2013,6,41,12062,149.0,1.0
1445713,27.02.2014,13,44,12104,469.0,1.0
2147266,23.11.2014,22,19,16020,399.0,1.0
47096,24.01.2013,0,15,4723,299.0,1.0
2226598,14.12.2014,23,31,10814,149.0,1.0
2277854,30.12.2014,23,54,13132,249.0,1.0
2171195,13.11.2014,22,21,3196,629.0,1.0
1968456,28.09.2014,20,37,11875,299.0,1.0
1905464,01.08.2014,19,54,15524,199.0,1.0
974324,19.10.2013,9,47,10547,399.0,1.0
423565,07.04.2013,3,31,3325,799.0,2.0
2359421,18.01.2015,24,37,6370,1449.0,1.0
2521800,24.03.2015,26,15,5634,3190.0,1.0
29150,13.01.2013,0,27,7525,399.0,1.0
622339,09.06.2013,5,43,20949,5.0,3.0
1467102,09.03.2014,14,46,10497,399.0,1.0
1395795,04.02.2014,13,7,13784,149.0,1.0
1761445,17.06.2014,17,58,8817,799.0,1.0
803735,19.08.2013,7,19,9384,98.0,1.0
211479,07.02.2013,1,25,12836,149.0,1.0
667262,20.07.2013,6,14,5208,2399.0,1.0
1286496,18.01.2014,12,56,5236,1999.0,1.0
1881469,06.08.2014,19,31,13028,199.0,1.0
297920,06.03.2013,2,6,7912,299.25,2.0
813303,22.08.2013,7,26,4827,1249.5,1.0
1953267,26.08.2014,19,27,448,249.0,1.0
1079599,17.11.2013,10,25,197,249.0,1.0
2568907,09.04.2015,27,22,4580,998.0,1.0
1877493,29.08.2014,19,43,20949,5.0,5.0
2046041,27.10.2014,21,7,22088,79.0,2.0
1341287,02.01.2014,12,2,6105,999.0,1.0
2605302,05.04.2015,27,16,2309,999.0,1.0
2555007,03.04.2015,27,28,18030,299.0,1.0
203353,17.02.2013,1,38,3186,599.0,1.0
1798135,12.07.2014,18,46,4395,2999.0,1.0
713286,02.07.2013,6,45,16787,2599.0,2.0
94886,03.01.2013,0,52,8940,299.0,1.0
2184045,28.11.2014,22,39,1830,599.0,1.0
2860076,27.09.2015,32,22,4838,1399.0,2.0
2866629,16.09.2015,32,6,14840,799.0,3.0
2666950,14.06.2015,29,38,2267,1599.0,1.0
42429,19.01.2013,0,1,18555,110.0,1.0
1879393,02.08.2014,19,37,2915,2999.0,1.0
1335513,22.01.2014,12,16,1853,1499.0,1.0
1564866,14.04.2014,15,25,1915,249.0,1.0
1651172,24.05.2014,16,12,806,249.0,1.0
1655512,12.05.2014,16,6,8739,149.0,1.0
2331330,02.01.2015,24,17,7213,899.0,1.0
1449248,01.02.2014,13,56,21562,199.0,1.0
1550359,18.04.2014,15,54,20204,399.0,1.0
1277833,26.01.2014,12,53,3108,299.0,1.0
1206402,29.12.2013,11,50,20826,1299.0,1.0
1531328,19.03.2014,14,38,3476,799.0,1.0
2077034,27.10.2014,21,50,16167,729.0,1.0
2803165,24.08.2015,31,52,5675,249.0,1.0
1727242,15.06.2014,17,7,13735,419.0,1.0
193519,21.02.2013,1,31,9507,149.0,1.0
1967697,20.09.2014,20,35,20609,849.0,1.0
2833997,10.09.2015,32,42,6051,449.0,1.0
1159221,27.12.2013,11,28,5643,2490.0,1.0
2151142,15.11.2014,22,4,16790,2199.0,1.0
2917007,04.10.2015,33,2,2885,699.3,1.0
2691367,02.06.2015,29,27,18912,1299.0,1.0
847207,24.09.2013,8,42,6601,1149.0,1.0
2085869,08.10.2014,21,53,5240,799.0,1.0
2750378,15.07.2015,30,49,3688,2299.0,2.0
1441813,18.02.2014,13,58,22076,124.0,1.0
341395,22.03.2013,2,2,13358,319.0,1.0
1312322,19.01.2014,12,42,6229,299.0,1.0
2740446,12.07.2015,30,46,6083,1199.0,1.0
186101,02.02.2013,1,32,14889,279.2,1.0
2417843,14.02.2015,25,48,16210,329.0,1.0
1059451,30.11.2013,10,12,15446,479.0,1.0
1116759,04.11.2013,10,50,17329,399.0,1.0
2616175,21.05.2015,28,25,6353,399.0,1.0
1713697,22.06.2014,17,25,13854,399.0,1.0
1724387,27.06.2014,17,28,16787,2599.0,1.0
2465544,14.02.2015,25,28,16949,79.0,1.0
772743,24.08.2013,7,56,4686,299.0,1.0
744552,25.08.2013,7,42,12808,199.5,1.0
1122650,07.11.2013,10,50,14447,499.0,1.0
2774892,19.08.2015,31,46,13246,359.0,1.0
893100,19.09.2013,8,31,7856,799.0,4.0
2881745,20.09.2015,32,26,6497,1499.0,1.0
762189,08.08.2013,7,50,4790,322.57,1.0
1934245,08.08.2014,19,29,2267,1999.0,1.0
1780598,02.06.2014,17,48,6466,699.0,2.0
720809,19.07.2013,6,45,2812,199.0,1.0
258270,14.03.2013,2,56,14270,149.0,1.0
983516,05.10.2013,9,22,498,240.0,1.0
2877435,08.09.2015,32,24,3263,3499.0,1.0
1022542,13.10.2013,9,28,19415,649.0,1.0
958327,09.10.2013,9,54,22058,399.0,1.0
1479735,05.03.2014,14,58,7530,399.0,1.0
94734,13.01.2013,0,43,3620,299.0,1.0
676054,15.07.2013,6,6,4251,399.0,1.0
1320056,04.01.2014,12,44,6547,899.0,1.0
2197598,25.12.2014,23,43,15231,999.0,2.0
1572980,11.04.2014,15,27,4710,399.0,1.0
1356470,26.01.2014,12,27,5865,1799.0,1.0
660776,25.07.2013,6,31,2848,99.0,1.0
1119201,14.11.2013,10,52,2263,999.0,1.0
1567321,10.04.2014,15,25,8060,3199.0,1.0
2137286,21.11.2014,22,55,798,150.0,1.0
1037886,13.11.2013,10,25,13945,199.0,1.0
1334180,27.01.2014,12,17,5235,599.5,1.0
1515321,14.03.2014,14,28,22145,549.0,1.0
2046690,05.10.2014,21,9,13585,1799.0,1.0
2862423,18.09.2015,32,3,4870,1299.0,1.0
594164,28.06.2013,5,18,2921,599.0,1.0
464498,24.05.2013,4,42,14755,149.0,1.0
2517220,19.03.2015,26,53,18325,199.0,1.0
1135945,28.12.2013,11,21,16184,249.0,1.0
2531110,04.03.2015,26,4,20949,5.0,1.0
1671848,20.05.2014,16,50,6471,349.5,1.0
2154661,09.11.2014,22,3,10958,149.0,1.0
2345287,03.01.2015,24,27,9532,399.0,1.0
1710886,07.06.2014,17,27,4963,2599.0,2.0
2573726,02.04.2015,27,25,14931,699.0,1.0
2623812,16.05.2015,28,15,14041,69.0,1.0
491654,31.05.2013,4,51,2281,777.0,1.0
2511998,21.03.2015,26,53,4247,1999.0,1.0
1901558,13.08.2014,19,53,7790,799.0,1.0
322694,09.03.2013,2,24,6455,1199.0,1.0
35616,12.01.2013,0,6,21526,399.0,1.0
1482374,26.03.2014,14,54,8056,1000.0,1.0
27846,19.01.2013,0,27,14361,349.0,1.0
1893108,26.08.2014,19,56,7856,799.0,2.0
953800,30.10.2013,9,35,7508,199.0,1.0
1842942,23.07.2014,18,5,5898,698.0,1.0
1989255,05.09.2014,20,25,10869,399.0,1.0
2787647,20.08.2015,31,37,11069,399.0,1.0
2909444,14.10.2015,33,12,15787,299.0,1.0
488378,01.05.2013,4,54,1015,449.0,1.0
1171656,29.12.2013,11,16,11710,1349.0,1.0
1440499,22.02.2014,13,59,14706,149.0,1.0
188862,24.02.2013,1,31,3902,399.0,1.0
2613294,28.05.2015,28,18,15399,1129.0,1.0
2377348,03.01.2015,24,33,12352,149.0,1.0
1802261,13.07.2014,18,31,1102,299.0,1.0
425892,06.04.2013,3,31,2753,599.0,1.0
2458502,28.02.2015,25,6,4024,299.0,1.0
1401866,12.02.2014,13,2,2887,199.0,1.0
1310923,26.01.2014,12,43,15519,299.0,1.0
1461128,19.03.2014,14,53,7215,899.0,1.0
2658020,30.05.2015,28,46,6675,26990.0,1.0
1485860,15.03.2014,14,56,16531,349.0,1.0
1026315,05.10.2013,9,28,13039,99.0,1.0
2355579,31.01.2015,24,44,16115,659.0,1.0
2652525,23.05.2015,28,56,15597,149.0,1.0
704717,02.07.2013,6,59,6108,449.0,1.0
1193646,22.12.2013,11,17,17253,399.0,1.0
423971,21.04.2013,3,31,6738,699.0,1.0
292745,26.03.2013,2,6,19784,299.0,1.0
543705,15.06.2013,5,28,17480,199.0,1.0
2865114,17.09.2015,32,14,3920,1649.0,1.0
346578,26.04.2013,3,25,10999,149.0,1.0
2010221,30.09.2014,20,6,4261,499.0,1.0
218022,15.02.2013,1,30,3851,899.0,1.0
850958,07.09.2013,8,47,20388,1799.0,1.0
2111913,23.11.2014,22,58,7950,2190.0,1.0
2405202,10.01.2015,24,54,15267,1249.0,1.0
444044,30.05.2013,4,26,15044,699.0,3.0
1559236,28.04.2014,15,59,20242,299.0,1.0
642163,20.07.2013,6,25,11469,149.0,1.0
2775164,18.08.2015,31,46,6023,299.0,1.0
2574992,12.04.2015,27,25,18333,299.0,1.0
2884984,27.10.2015,33,44,18025,249.0,1.0
1990270,01.09.2014,20,24,7940,9989.5,1.0
1461119,07.03.2014,14,53,7206,198.5,1.0
558163,08.06.2013,5,31,13881,549.0,1.0
1839031,30.07.2014,18,57,12465,199.0,1.0
1803450,30.07.2014,18,35,3695,899.0,1.0
464689,03.05.2013,4,42,16581,399.0,1.0
1511285,16.03.2014,14,28,2407,299.0,1.0
1999970,02.09.2014,20,29,15040,599.0,1.0
1360687,08.01.2014,12,19,1224,399.0,1.0
837036,21.08.2013,7,12,10956,399.0,1.0
1175720,31.12.2013,11,13,3108,190.0,1.0
712565,20.07.2013,6,46,13851,399.0,1.0
2283980,17.12.2014,23,6,3029,2999.0,2.0
2759041,09.07.2015,30,19,20606,1099.0,1.0
398305,01.04.2013,3,50,4715,299.0,1.0
666568,30.07.2013,6,15,18451,199.0,1.0
2045086,17.10.2014,21,26,10435,399.0,2.0
1452705,11.02.2014,13,57,17982,149.0,1.0
719841,16.07.2013,6,44,19741,1099.0,1.0
2924139,02.10.2015,33,25,18944,249.0,1.0
1687729,01.05.2014,16,37,11811,1599.0,1.0
1396923,16.02.2014,13,15,1837,888.07,1.0
2074973,15.10.2014,21,57,6183,1999.0,1.0
1826692,23.07.2014,18,50,12558,199.0,1.0
1982046,01.09.2014,20,25,16748,149.0,1.0
2312606,14.12.2014,23,19,19033,99.0,1.0
333155,13.03.2013,2,58,2929,199.0,1.0
2279174,05.12.2014,23,52,5036,1499.0,1.0
2020285,10.09.2014,20,59,20949,5.0,3.0
691024,03.07.2013,6,18,9762,132.78,1.0
2421309,06.02.2015,25,31,21388,1399.0,1.0
2887152,30.10.2015,33,42,2445,599.0,1.0
501415,12.05.2013,4,57,19080,149.0,1.0
336756,25.03.2013,2,57,13071,499.0,2.0
658006,23.07.2013,6,31,5364,2490.0,1.0
324550,03.03.2013,2,24,12053,299.0,1.0
590623,12.06.2013,5,25,19369,499.0,1.0
2537952,28.03.2015,26,28,17046,399.0,2.0
517516,05.05.2013,4,16,11645,299.0,1.0
1575100,13.04.2014,15,28,1915,249.0,1.0
1349642,28.01.2014,12,25,20947,599.0,1.0
2052127,04.10.2014,21,4,7545,124.0,1.0
2295548,08.12.2014,23,26,11938,99.0,1.0
754707,16.08.2013,7,53,15094,459.0,1.0
2719720,03.07.2015,30,5,15786,399.0,1.0
1736603,07.06.2014,17,2,7075,2399.0,1.0
2828411,06.08.2015,31,25,20335,1149.0,1.0
2505658,07.03.2015,26,58,16984,515.13,1.0
1824251,21.07.2014,18,52,14730,69.0,1.0
852337,07.09.2013,8,42,15470,379.0,1.0
