,date,store,item,sales
847376,2013-04-23,5,47,12
847377,2013-04-24,5,47,9
847378,2013-04-25,5,47,16
847379,2013-04-26,5,47,17
847380,2013-04-27,5,47,15
847381,2013-04-28,5,47,20
847382,2013-04-29,5,47,10
847383,2013-04-30,5,47,19
847384,2013-05-01,5,47,4
847385,2013-05-02,5,47,11
847386,2013-05-03,5,47,10
847387,2013-05-04,5,47,12
847388,2013-05-05,5,47,12
847389,2013-05-06,5,47,7
847390,2013-05-07,5,47,12
847391,2013-05-08,5,47,17
847392,2013-05-09,5,47,12
847393,2013-05-10,5,47,18
847394,2013-05-11,5,47,23
847395,2013-05-12,5,47,26
847396,2013-05-13,5,47,14
847397,2013-05-14,5,47,13
847398,2013-05-15,5,47,15
847399,2013-05-16,5,47,27
847400,2013-05-17,5,47,13
847401,2013-05-18,5,47,15
847402,2013-05-19,5,47,22
847403,2013-05-20,5,47,11
847404,2013-05-21,5,47,21
847405,2013-05-22,5,47,18
847406,2013-05-23,5,47,16
847407,2013-05-24,5,47,23
847408,2013-05-25,5,47,18
847409,2013-05-26,5,47,27
847410,2013-05-27,5,47,12
847411,2013-05-28,5,47,14
847412,2013-05-29,5,47,14
847413,2013-05-30,5,47,12
847414,2013-05-31,5,47,14
847415,2013-06-01,5,47,9
847416,2013-06-02,5,47,20
847417,2013-06-03,5,47,16
847418,2013-06-04,5,47,13
847419,2013-06-05,5,47,14
847420,2013-06-06,5,47,21
847421,2013-06-07,5,47,23
847422,2013-06-08,5,47,27
847423,2013-06-09,5,47,21
847424,2013-06-10,5,47,16
847425,2013-06-11,5,47,19
847426,2013-06-12,5,47,14
847427,2013-06-13,5,47,18
847428,2013-06-14,5,47,23
847429,2013-06-15,5,47,15
847430,2013-06-16,5,47,21
847431,2013-06-17,5,47,15
847432,2013-06-18,5,47,19
847433,2013-06-19,5,47,16
847434,2013-06-20,5,47,12
847435,2013-06-21,5,47,11
847436,2013-06-22,5,47,18
847437,2013-06-23,5,47,23
847438,2013-06-24,5,47,16
847439,2013-06-25,5,47,15
847440,2013-06-26,5,47,16
847441,2013-06-27,5,47,12
847442,2013-06-28,5,47,20
847443,2013-06-29,5,47,21
847444,2013-06-30,5,47,13
847445,2013-07-01,5,47,7
847446,2013-07-02,5,47,18
847447,2013-07-03,5,47,9
847448,2013-07-04,5,47,14
847449,2013-07-05,5,47,15
847450,2013-07-06,5,47,30
847451,2013-07-07,5,47,26
847452,2013-07-08,5,47,13
847453,2013-07-09,5,47,25
847454,2013-07-10,5,47,14
847455,2013-07-11,5,47,16
847456,2013-07-12,5,47,17
847457,2013-07-13,5,47,26
847458,2013-07-14,5,47,18
847459,2013-07-15,5,47,12
847460,2013-07-16,5,47,18
847461,2013-07-17,5,47,16
847462,2013-07-18,5,47,19
847463,2013-07-19,5,47,22
847464,2013-07-20,5,47,15
847465,2013-07-21,5,47,21
847466,2013-07-22,5,47,18
847467,2013-07-23,5,47,9
847468,2013-07-24,5,47,16
847469,2013-07-25,5,47,14
847470,2013-07-26,5,47,11
847471,2013-07-27,5,47,23
847472,2013-07-28,5,47,28
847473,2013-07-29,5,47,11
847474,2013-07-30,5,47,18
847475,2013-07-31,5,47,20
847476,2013-08-01,5,47,8
847477,2013-08-02,5,47,18
847478,2013-08-03,5,47,14
847479,2013-08-04,5,47,16
847480,2013-08-05,5,47,12
847481,2013-08-06,5,47,14
847482,2013-08-07,5,47,9
847483,2013-08-08,5,47,17
847484,2013-08-09,5,47,21
847485,2013-08-10,5,47,22
847486,2013-08-11,5,47,24
847487,2013-08-12,5,47,10
847488,2013-08-13,5,47,16
847489,2013-08-14,5,47,12
847490,2013-08-15,5,47,27
847491,2013-08-16,5,47,15
847492,2013-08-17,5,47,15
847493,2013-08-18,5,47,22
847494,2013-08-19,5,47,13
847495,2013-08-20,5,47,10
847496,2013-08-21,5,47,26
847497,2013-08-22,5,47,20
847498,2013-08-23,5,47,18
847499,2013-08-24,5,47,17
847500,2013-08-25,5,47,24
847501,2013-08-26,5,47,7
847502,2013-08-27,5,47,20
847503,2013-08-28,5,47,11
847504,2013-08-29,5,47,16
847505,2013-08-30,5,47,12
847506,2013-08-31,5,47,10
847507,2013-09-01,5,47,18
847508,2013-09-02,5,47,13
847509,2013-09-03,5,47,15
847510,2013-09-04,5,47,16
847511,2013-09-05,5,47,12
847512,2013-09-06,5,47,17
847513,2013-09-07,5,47,15
847514,2013-09-08,5,47,16
847515,2013-09-09,5,47,5
847516,2013-09-10,5,47,17
847517,2013-09-11,5,47,14
847518,2013-09-12,5,47,12
847519,2013-09-13,5,47,14
847520,2013-09-14,5,47,20
847521,2013-09-15,5,47,13
847522,2013-09-16,5,47,15
847523,2013-09-17,5,47,14
847524,2013-09-18,5,47,16
847525,2013-09-19,5,47,19
847526,2013-09-20,5,47,15
847527,2013-09-21,5,47,14
847528,2013-09-22,5,47,24
847529,2013-09-23,5,47,14
847530,2013-09-24,5,47,14
847531,2013-09-25,5,47,5
847532,2013-09-26,5,47,22
847533,2013-09-27,5,47,18
847534,2013-09-28,5,47,16
847535,2013-09-29,5,47,14
847536,2013-09-30,5,47,11
847537,2013-10-01,5,47,10
847538,2013-10-02,5,47,21
847539,2013-10-03,5,47,13
847540,2013-10-04,5,47,19
847541,2013-10-05,5,47,21
847542,2013-10-06,5,47,22
847543,2013-10-07,5,47,11
847544,2013-10-08,5,47,17
847545,2013-10-09,5,47,19
847546,2013-10-10,5,47,18
847547,2013-10-11,5,47,16
847548,2013-10-12,5,47,16
847549,2013-10-13,5,47,14
847550,2013-10-14,5,47,10
847551,2013-10-15,5,47,13
847552,2013-10-16,5,47,8
847553,2013-10-17,5,47,14
847554,2013-10-18,5,47,10
847555,2013-10-19,5,47,18
847556,2013-10-20,5,47,11
847557,2013-10-21,5,47,9
847558,2013-10-22,5,47,11
847559,2013-10-23,5,47,10
847560,2013-10-24,5,47,18
847561,2013-10-25,5,47,19
847562,2013-10-26,5,47,12
847563,2013-10-27,5,47,17
847564,2013-10-28,5,47,9
847565,2013-10-29,5,47,14
847566,2013-10-30,5,47,16
847567,2013-10-31,5,47,24
847568,2013-11-01,5,47,16
847569,2013-11-02,5,47,12
847570,2013-11-03,5,47,18
847571,2013-11-04,5,47,7
847572,2013-11-05,5,47,7
847573,2013-11-06,5,47,15
847574,2013-11-07,5,47,11
847575,2013-11-08,5,47,9
847576,2013-11-09,5,47,15
847577,2013-11-10,5,47,20
847578,2013-11-11,5,47,9
847579,2013-11-12,5,47,9
847580,2013-11-13,5,47,15
847581,2013-11-14,5,47,16
847582,2013-11-15,5,47,18
847583,2013-11-16,5,47,21
847584,2013-11-17,5,47,15
847585,2013-11-18,5,47,13
847586,2013-11-19,5,47,15
847587,2013-11-20,5,47,16
847588,2013-11-21,5,47,17
847589,2013-11-22,5,47,12
847590,2013-11-23,5,47,13
847591,2013-11-24,5,47,21
847592,2013-11-25,5,47,8
847593,2013-11-26,5,47,10
847594,2013-11-27,5,47,16
847595,2013-11-28,5,47,11
847596,2013-11-29,5,47,14
847597,2013-11-30,5,47,15
847598,2013-12-01,5,47,15
847599,2013-12-02,5,47,12
847600,2013-12-03,5,47,6
847601,2013-12-04,5,47,6
847602,2013-12-05,5,47,9
847603,2013-12-06,5,47,5
847604,2013-12-07,5,47,13
847605,2013-12-08,5,47,17
847606,2013-12-09,5,47,5
847607,2013-12-10,5,47,12
847608,2013-12-11,5,47,13
847609,2013-12-12,5,47,7
847610,2013-12-13,5,47,7
847611,2013-12-14,5,47,10
847612,2013-12-15,5,47,12
847613,2013-12-16,5,47,13
847614,2013-12-17,5,47,10
847615,2013-12-18,5,47,9
847616,2013-12-19,5,47,12
847617,2013-12-20,5,47,16
847618,2013-12-21,5,47,12
847619,2013-12-22,5,47,10
847620,2013-12-23,5,47,14
847621,2013-12-24,5,47,11
847622,2013-12-25,5,47,9
847623,2013-12-26,5,47,8
847624,2013-12-27,5,47,7
847625,2013-12-28,5,47,7
847626,2013-12-29,5,47,17
847627,2013-12-30,5,47,12
847628,2013-12-31,5,47,5
847629,2014-01-01,5,47,12
847630,2014-01-02,5,47,10
847631,2014-01-03,5,47,8
847632,2014-01-04,5,47,7
847633,2014-01-05,5,47,12
847634,2014-01-06,5,47,9
847635,2014-01-07,5,47,11
847636,2014-01-08,5,47,14
847637,2014-01-09,5,47,11
847638,2014-01-10,5,47,19
847639,2014-01-11,5,47,8
847640,2014-01-12,5,47,25
847641,2014-01-13,5,47,5
847642,2014-01-14,5,47,12
847643,2014-01-15,5,47,9
847644,2014-01-16,5,47,12
847645,2014-01-17,5,47,9
847646,2014-01-18,5,47,14
847647,2014-01-19,5,47,13
847648,2014-01-20,5,47,10
847649,2014-01-21,5,47,6
847650,2014-01-22,5,47,12
847651,2014-01-23,5,47,13
847652,2014-01-24,5,47,7
847653,2014-01-25,5,47,5
847654,2014-01-26,5,47,15
847655,2014-01-27,5,47,13
847656,2014-01-28,5,47,13
847657,2014-01-29,5,47,10
847658,2014-01-30,5,47,10
847659,2014-01-31,5,47,12
847660,2014-02-01,5,47,12
847661,2014-02-02,5,47,14
847662,2014-02-03,5,47,12
847663,2014-02-04,5,47,10
847664,2014-02-05,5,47,14
847665,2014-02-06,5,47,8
847666,2014-02-07,5,47,14
847667,2014-02-08,5,47,13
847668,2014-02-09,5,47,20
847669,2014-02-10,5,47,10
847670,2014-02-11,5,47,15
847671,2014-02-12,5,47,12
847672,2014-02-13,5,47,9
847673,2014-02-14,5,47,16
847674,2014-02-15,5,47,17
847675,2014-02-16,5,47,9
847676,2014-02-17,5,47,12
847677,2014-02-18,5,47,10
847678,2014-02-19,5,47,6
847679,2014-02-20,5,47,8
847680,2014-02-21,5,47,10
847681,2014-02-22,5,47,12
847682,2014-02-23,5,47,21
847683,2014-02-24,5,47,9
847684,2014-02-25,5,47,10
847685,2014-02-26,5,47,9
847686,2014-02-27,5,47,10
847687,2014-02-28,5,47,5
847688,2014-03-01,5,47,11
847689,2014-03-02,5,47,16
847690,2014-03-03,5,47,15
847691,2014-03-04,5,47,13
847692,2014-03-05,5,47,12
847693,2014-03-06,5,47,17
847694,2014-03-07,5,47,8
847695,2014-03-08,5,47,25
847696,2014-03-09,5,47,16
847697,2014-03-10,5,47,7
847698,2014-03-11,5,47,9
847699,2014-03-12,5,47,15
847700,2014-03-13,5,47,11
847701,2014-03-14,5,47,15
847702,2014-03-15,5,47,14
847703,2014-03-16,5,47,15
847704,2014-03-17,5,47,15
847705,2014-03-18,5,47,10
847706,2014-03-19,5,47,15
847707,2014-03-20,5,47,22
847708,2014-03-21,5,47,12
847709,2014-03-22,5,47,12
847710,2014-03-23,5,47,20
847711,2014-03-24,5,47,13
847712,2014-03-25,5,47,12
847713,2014-03-26,5,47,11
847714,2014-03-27,5,47,10
847715,2014-03-28,5,47,12
847716,2014-03-29,5,47,13
847717,2014-03-30,5,47,17
847718,2014-03-31,5,47,6
847719,2014-04-01,5,47,19
847720,2014-04-02,5,47,9
847721,2014-04-03,5,47,16
847722,2014-04-04,5,47,13
847723,2014-04-05,5,47,21
847724,2014-04-06,5,47,19
847725,2014-04-07,5,47,13
847726,2014-04-08,5,47,11
847727,2014-04-09,5,47,9
847728,2014-04-10,5,47,15
847729,2014-04-11,5,47,21
847730,2014-04-12,5,47,27
847731,2014-04-13,5,47,24
847732,2014-04-14,5,47,15
847733,2014-04-15,5,47,16
847734,2014-04-16,5,47,17
847735,2014-04-17,5,47,16
847736,2014-04-18,5,47,25
847737,2014-04-19,5,47,22
847738,2014-04-20,5,47,18
847739,2014-04-21,5,47,11
847740,2014-04-22,5,47,18
847741,2014-04-23,5,47,12
847742,2014-04-24,5,47,14
847743,2014-04-25,5,47,17
847744,2014-04-26,5,47,12
847745,2014-04-27,5,47,18
847746,2014-04-28,5,47,10
847747,2014-04-29,5,47,14
847748,2014-04-30,5,47,17
847749,2014-05-01,5,47,15
847750,2014-05-02,5,47,14
847751,2014-05-03,5,47,24
847752,2014-05-04,5,47,21
847753,2014-05-05,5,47,17
847754,2014-05-06,5,47,20
847755,2014-05-07,5,47,15
847756,2014-05-08,5,47,23
847757,2014-05-09,5,47,22
847758,2014-05-10,5,47,23
847759,2014-05-11,5,47,21
847760,2014-05-12,5,47,11
847761,2014-05-13,5,47,18
847762,2014-05-14,5,47,12
847763,2014-05-15,5,47,22
847764,2014-05-16,5,47,25
847765,2014-05-17,5,47,24
847766,2014-05-18,5,47,21
847767,2014-05-19,5,47,11
847768,2014-05-20,5,47,5
847769,2014-05-21,5,47,11
847770,2014-05-22,5,47,24
847771,2014-05-23,5,47,19
847772,2014-05-24,5,47,21
847773,2014-05-25,5,47,18
847774,2014-05-26,5,47,12
847775,2014-05-27,5,47,19
847776,2014-05-28,5,47,22
847777,2014-05-29,5,47,19
847778,2014-05-30,5,47,23
847779,2014-05-31,5,47,18
847780,2014-06-01,5,47,22
847781,2014-06-02,5,47,13
847782,2014-06-03,5,47,15
847783,2014-06-04,5,47,20
847784,2014-06-05,5,47,21
847785,2014-06-06,5,47,23
847786,2014-06-07,5,47,25
847787,2014-06-08,5,47,20
847788,2014-06-09,5,47,16
847789,2014-06-10,5,47,14
847790,2014-06-11,5,47,20
847791,2014-06-12,5,47,16
847792,2014-06-13,5,47,23
847793,2014-06-14,5,47,21
847794,2014-06-15,5,47,21
847795,2014-06-16,5,47,13
847796,2014-06-17,5,47,10
847797,2014-06-18,5,47,17
847798,2014-06-19,5,47,20
847799,2014-06-20,5,47,13
847800,2014-06-21,5,47,21
847801,2014-06-22,5,47,24
847802,2014-06-23,5,47,23
847803,2014-06-24,5,47,21
847804,2014-06-25,5,47,19
847805,2014-06-26,5,47,25
847806,2014-06-27,5,47,19
847807,2014-06-28,5,47,12
847808,2014-06-29,5,47,29
847809,2014-06-30,5,47,21
847810,2014-07-01,5,47,18
847811,2014-07-02,5,47,25
847812,2014-07-03,5,47,17
847813,2014-07-04,5,47,16
847814,2014-07-05,5,47,26
847815,2014-07-06,5,47,24
847816,2014-07-07,5,47,14
847817,2014-07-08,5,47,17
847818,2014-07-09,5,47,22
847819,2014-07-10,5,47,15
847820,2014-07-11,5,47,20
847821,2014-07-12,5,47,24
847822,2014-07-13,5,47,19
847823,2014-07-14,5,47,21
847824,2014-07-15,5,47,17
847825,2014-07-16,5,47,9
847826,2014-07-17,5,47,17
847827,2014-07-18,5,47,24
847828,2014-07-19,5,47,20
847829,2014-07-20,5,47,28
847830,2014-07-21,5,47,19
847831,2014-07-22,5,47,17
847832,2014-07-23,5,47,27
847833,2014-07-24,5,47,15
847834,2014-07-25,5,47,25
847835,2014-07-26,5,47,15
847836,2014-07-27,5,47,28
847837,2014-07-28,5,47,19
847838,2014-07-29,5,47,33
847839,2014-07-30,5,47,20
847840,2014-07-31,5,47,20
847841,2014-08-01,5,47,18
847842,2014-08-02,5,47,24
847843,2014-08-03,5,47,24
847844,2014-08-04,5,47,15
847845,2014-08-05,5,47,13
847846,2014-08-06,5,47,20
847847,2014-08-07,5,47,21
847848,2014-08-08,5,47,14
847849,2014-08-09,5,47,28
847850,2014-08-10,5,47,22
847851,2014-08-11,5,47,17
847852,2014-08-12,5,47,17
847853,2014-08-13,5,47,25
847854,2014-08-14,5,47,17
847855,2014-08-15,5,47,22
847856,2014-08-16,5,47,14
847857,2014-08-17,5,47,21
847858,2014-08-18,5,47,23
847859,2014-08-19,5,47,17
847860,2014-08-20,5,47,22
847861,2014-08-21,5,47,25
847862,2014-08-22,5,47,25
847863,2014-08-23,5,47,27
847864,2014-08-24,5,47,22
847865,2014-08-25,5,47,16
847866,2014-08-26,5,47,11
847867,2014-08-27,5,47,18
847868,2014-08-28,5,47,18
847869,2014-08-29,5,47,20
847870,2014-08-30,5,47,19
847871,2014-08-31,5,47,21
847872,2014-09-01,5,47,16
847873,2014-09-02,5,47,11
847874,2014-09-03,5,47,17
847875,2014-09-04,5,47,27
847876,2014-09-05,5,47,18
847877,2014-09-06,5,47,13
847878,2014-09-07,5,47,24
847879,2014-09-08,5,47,12
847880,2014-09-09,5,47,19
847881,2014-09-10,5,47,16
847882,2014-09-11,5,47,9
847883,2014-09-12,5,47,18
847884,2014-09-13,5,47,25
847885,2014-09-14,5,47,20
847886,2014-09-15,5,47,21
847887,2014-09-16,5,47,13
847888,2014-09-17,5,47,20
847889,2014-09-18,5,47,15
847890,2014-09-19,5,47,15
847891,2014-09-20,5,47,15
847892,2014-09-21,5,47,9
847893,2014-09-22,5,47,10
847894,2014-09-23,5,47,21
847895,2014-09-24,5,47,20
847896,2014-09-25,5,47,14
847897,2014-09-26,5,47,20
847898,2014-09-27,5,47,18
847899,2014-09-28,5,47,20
847900,2014-09-29,5,47,13
847901,2014-09-30,5,47,12
847902,2014-10-01,5,47,11
847903,2014-10-02,5,47,10
847904,2014-10-03,5,47,19
847905,2014-10-04,5,47,14
847906,2014-10-05,5,47,7
847907,2014-10-06,5,47,14
847908,2014-10-07,5,47,14
847909,2014-10-08,5,47,17
847910,2014-10-09,5,47,9
847911,2014-10-10,5,47,20
847912,2014-10-11,5,47,22
847913,2014-10-12,5,47,20
847914,2014-10-13,5,47,20
847915,2014-10-14,5,47,7
847916,2014-10-15,5,47,14
847917,2014-10-16,5,47,12
847918,2014-10-17,5,47,17
847919,2014-10-18,5,47,17
847920,2014-10-19,5,47,24
847921,2014-10-20,5,47,10
847922,2014-10-21,5,47,10
847923,2014-10-22,5,47,15
847924,2014-10-23,5,47,13
847925,2014-10-24,5,47,14
847926,2014-10-25,5,47,20
847927,2014-10-26,5,47,14
847928,2014-10-27,5,47,13
847929,2014-10-28,5,47,17
847930,2014-10-29,5,47,18
847931,2014-10-30,5,47,15
847932,2014-10-31,5,47,27
847933,2014-11-01,5,47,15
847934,2014-11-02,5,47,26
847935,2014-11-03,5,47,14
847936,2014-11-04,5,47,11
847937,2014-11-05,5,47,17
847938,2014-11-06,5,47,20
847939,2014-11-07,5,47,17
847940,2014-11-08,5,47,19
847941,2014-11-09,5,47,22
847942,2014-11-10,5,47,5
847943,2014-11-11,5,47,22
847944,2014-11-12,5,47,22
847945,2014-11-13,5,47,16
847946,2014-11-14,5,47,16
847947,2014-11-15,5,47,16
847948,2014-11-16,5,47,17
847949,2014-11-17,5,47,13
847950,2014-11-18,5,47,26
847951,2014-11-19,5,47,15
847952,2014-11-20,5,47,14
847953,2014-11-21,5,47,12
847954,2014-11-22,5,47,20
847955,2014-11-23,5,47,18
847956,2014-11-24,5,47,15
847957,2014-11-25,5,47,10
847958,2014-11-26,5,47,13
847959,2014-11-27,5,47,20
847960,2014-11-28,5,47,12
847961,2014-11-29,5,47,20
847962,2014-11-30,5,47,16
847963,2014-12-01,5,47,7
847964,2014-12-02,5,47,9
847965,2014-12-03,5,47,13
847966,2014-12-04,5,47,7
847967,2014-12-05,5,47,11
847968,2014-12-06,5,47,14
847969,2014-12-07,5,47,19
847970,2014-12-08,5,47,8
847971,2014-12-09,5,47,10
847972,2014-12-10,5,47,14
847973,2014-12-11,5,47,5
847974,2014-12-12,5,47,14
847975,2014-12-13,5,47,14
847976,2014-12-14,5,47,8
847977,2014-12-15,5,47,8
847978,2014-12-16,5,47,9
847979,2014-12-17,5,47,8
847980,2014-12-18,5,47,9
847981,2014-12-19,5,47,12
847982,2014-12-20,5,47,12
847983,2014-12-21,5,47,13
847984,2014-12-22,5,47,12
847985,2014-12-23,5,47,14
847986,2014-12-24,5,47,12
847987,2014-12-25,5,47,8
847988,2014-12-26,5,47,19
847989,2014-12-27,5,47,21
847990,2014-12-28,5,47,16
847991,2014-12-29,5,47,12
847992,2014-12-30,5,47,12
847993,2014-12-31,5,47,8
847994,2015-01-01,5,47,11
847995,2015-01-02,5,47,13
847996,2015-01-03,5,47,9
847997,2015-01-04,5,47,7
847998,2015-01-05,5,47,9
847999,2015-01-06,5,47,8
848000,2015-01-07,5,47,7
848001,2015-01-08,5,47,11
848002,2015-01-09,5,47,15
848003,2015-01-10,5,47,18
848004,2015-01-11,5,47,13
848005,2015-01-12,5,47,7
848006,2015-01-13,5,47,16
848007,2015-01-14,5,47,6
848008,2015-01-15,5,47,11
848009,2015-01-16,5,47,12
848010,2015-01-17,5,47,14
848011,2015-01-18,5,47,11
848012,2015-01-19,5,47,15
848013,2015-01-20,5,47,11
848014,2015-01-21,5,47,12
848015,2015-01-22,5,47,14
848016,2015-01-23,5,47,8
848017,2015-01-24,5,47,11
848018,2015-01-25,5,47,13
848019,2015-01-26,5,47,8
848020,2015-01-27,5,47,13
848021,2015-01-28,5,47,13
848022,2015-01-29,5,47,13
848023,2015-01-30,5,47,11
848024,2015-01-31,5,47,11
848025,2015-02-01,5,47,6
848026,2015-02-02,5,47,3
848027,2015-02-03,5,47,10
848028,2015-02-04,5,47,6
848029,2015-02-05,5,47,14
848030,2015-02-06,5,47,18
848031,2015-02-07,5,47,16
848032,2015-02-08,5,47,10
848033,2015-02-09,5,47,8
848034,2015-02-10,5,47,12
848035,2015-02-11,5,47,9
848036,2015-02-12,5,47,12
848037,2015-02-13,5,47,15
848038,2015-02-14,5,47,12
848039,2015-02-15,5,47,17
848040,2015-02-16,5,47,8
848041,2015-02-17,5,47,14
848042,2015-02-18,5,47,12
848043,2015-02-19,5,47,15
848044,2015-02-20,5,47,11
848045,2015-02-21,5,47,14
848046,2015-02-22,5,47,9
848047,2015-02-23,5,47,10
848048,2015-02-24,5,47,22
848049,2015-02-25,5,47,12
848050,2015-02-26,5,47,16
848051,2015-02-27,5,47,15
848052,2015-02-28,5,47,13
848053,2015-03-01,5,47,12
848054,2015-03-02,5,47,12
848055,2015-03-03,5,47,10
848056,2015-03-04,5,47,14
848057,2015-03-05,5,47,16
848058,2015-03-06,5,47,7
848059,2015-03-07,5,47,14
848060,2015-03-08,5,47,20
848061,2015-03-09,5,47,14
848062,2015-03-10,5,47,14
848063,2015-03-11,5,47,19
848064,2015-03-12,5,47,15
848065,2015-03-13,5,47,16
848066,2015-03-14,5,47,14
848067,2015-03-15,5,47,25
848068,2015-03-16,5,47,6
848069,2015-03-17,5,47,12
848070,2015-03-18,5,47,13
848071,2015-03-19,5,47,17
848072,2015-03-20,5,47,15
848073,2015-03-21,5,47,16
848074,2015-03-22,5,47,22
848075,2015-03-23,5,47,8
848076,2015-03-24,5,47,15
848077,2015-03-25,5,47,20
848078,2015-03-26,5,47,16
848079,2015-03-27,5,47,14
848080,2015-03-28,5,47,22
848081,2015-03-29,5,47,16
848082,2015-03-30,5,47,11
848083,2015-03-31,5,47,16
848084,2015-04-01,5,47,21
848085,2015-04-02,5,47,16
848086,2015-04-03,5,47,17
848087,2015-04-04,5,47,16
848088,2015-04-05,5,47,17
848089,2015-04-06,5,47,13
848090,2015-04-07,5,47,18
848091,2015-04-08,5,47,15
848092,2015-04-09,5,47,20
848093,2015-04-10,5,47,22
848094,2015-04-11,5,47,28
848095,2015-04-12,5,47,22
848096,2015-04-13,5,47,8
848097,2015-04-14,5,47,16
848098,2015-04-15,5,47,15
848099,2015-04-16,5,47,20
848100,2015-04-17,5,47,14
848101,2015-04-18,5,47,28
848102,2015-04-19,5,47,28
848103,2015-04-20,5,47,13
848104,2015-04-21,5,47,18
848105,2015-04-22,5,47,15
848106,2015-04-23,5,47,17
848107,2015-04-24,5,47,18
848108,2015-04-25,5,47,13
848109,2015-04-26,5,47,21
848110,2015-04-27,5,47,15
848111,2015-04-28,5,47,21
848112,2015-04-29,5,47,17
848113,2015-04-30,5,47,26
848114,2015-05-01,5,47,22
848115,2015-05-02,5,47,23
848116,2015-05-03,5,47,18
848117,2015-05-04,5,47,15
848118,2015-05-05,5,47,15
848119,2015-05-06,5,47,20
848120,2015-05-07,5,47,19
848121,2015-05-08,5,47,14
848122,2015-05-09,5,47,12
848123,2015-05-10,5,47,37
848124,2015-05-11,5,47,13
848125,2015-05-12,5,47,23
848126,2015-05-13,5,47,19
848127,2015-05-14,5,47,32
848128,2015-05-15,5,47,17
848129,2015-05-16,5,47,19
848130,2015-05-17,5,47,18
848131,2015-05-18,5,47,19
848132,2015-05-19,5,47,13
848133,2015-05-20,5,47,13
848134,2015-05-21,5,47,23
848135,2015-05-22,5,47,18
848136,2015-05-23,5,47,25
848137,2015-05-24,5,47,24
848138,2015-05-25,5,47,12
848139,2015-05-26,5,47,12
848140,2015-05-27,5,47,17
848141,2015-05-28,5,47,13
848142,2015-05-29,5,47,18
848143,2015-05-30,5,47,18
848144,2015-05-31,5,47,20
848145,2015-06-01,5,47,21
848146,2015-06-02,5,47,19
848147,2015-06-03,5,47,20
848148,2015-06-04,5,47,21
848149,2015-06-05,5,47,18
848150,2015-06-06,5,47,24
848151,2015-06-07,5,47,27
848152,2015-06-08,5,47,18
848153,2015-06-09,5,47,17
848154,2015-06-10,5,47,23
848155,2015-06-11,5,47,28
848156,2015-06-12,5,47,20
848157,2015-06-13,5,47,24
848158,2015-06-14,5,47,30
848159,2015-06-15,5,47,20
848160,2015-06-16,5,47,16
848161,2015-06-17,5,47,16
848162,2015-06-18,5,47,25
848163,2015-06-19,5,47,24
848164,2015-06-20,5,47,26
848165,2015-06-21,5,47,32
848166,2015-06-22,5,47,11
848167,2015-06-23,5,47,12
848168,2015-06-24,5,47,12
848169,2015-06-25,5,47,21
848170,2015-06-26,5,47,25
848171,2015-06-27,5,47,19
848172,2015-06-28,5,47,25
848173,2015-06-29,5,47,17
848174,2015-06-30,5,47,12
848175,2015-07-01,5,47,20
848176,2015-07-02,5,47,16
848177,2015-07-03,5,47,23
848178,2015-07-04,5,47,25
848179,2015-07-05,5,47,29
848180,2015-07-06,5,47,16
848181,2015-07-07,5,47,22
848182,2015-07-08,5,47,25
848183,2015-07-09,5,47,25
848184,2015-07-10,5,47,27
848185,2015-07-11,5,47,24
848186,2015-07-12,5,47,30
848187,2015-07-13,5,47,17
848188,2015-07-14,5,47,23
848189,2015-07-15,5,47,16
848190,2015-07-16,5,47,30
848191,2015-07-17,5,47,18
848192,2015-07-18,5,47,35
848193,2015-07-19,5,47,19
848194,2015-07-20,5,47,16
848195,2015-07-21,5,47,19
848196,2015-07-22,5,47,13
848197,2015-07-23,5,47,17
848198,2015-07-24,5,47,19
848199,2015-07-25,5,47,20
848200,2015-07-26,5,47,21
848201,2015-07-27,5,47,18
848202,2015-07-28,5,47,26
848203,2015-07-29,5,47,26
848204,2015-07-30,5,47,24
848205,2015-07-31,5,47,19
848206,2015-08-01,5,47,22
848207,2015-08-02,5,47,24
848208,2015-08-03,5,47,19
848209,2015-08-04,5,47,18
848210,2015-08-05,5,47,16
848211,2015-08-06,5,47,22
848212,2015-08-07,5,47,17
848213,2015-08-08,5,47,19
848214,2015-08-09,5,47,18
848215,2015-08-10,5,47,18
848216,2015-08-11,5,47,23
848217,2015-08-12,5,47,13
848218,2015-08-13,5,47,17
848219,2015-08-14,5,47,29
848220,2015-08-15,5,47,19
848221,2015-08-16,5,47,30
848222,2015-08-17,5,47,10
848223,2015-08-18,5,47,17
848224,2015-08-19,5,47,18
848225,2015-08-20,5,47,15
848226,2015-08-21,5,47,19
848227,2015-08-22,5,47,25
848228,2015-08-23,5,47,24
848229,2015-08-24,5,47,13
848230,2015-08-25,5,47,18
848231,2015-08-26,5,47,12
848232,2015-08-27,5,47,15
848233,2015-08-28,5,47,16
848234,2015-08-29,5,47,21
848235,2015-08-30,5,47,21
848236,2015-08-31,5,47,15
848237,2015-09-01,5,47,15
848238,2015-09-02,5,47,15
848239,2015-09-03,5,47,18
848240,2015-09-04,5,47,8
848241,2015-09-05,5,47,23
848242,2015-09-06,5,47,14
848243,2015-09-07,5,47,10
848244,2015-09-08,5,47,14
848245,2015-09-09,5,47,14
848246,2015-09-10,5,47,16
848247,2015-09-11,5,47,16
848248,2015-09-12,5,47,17
848249,2015-09-13,5,47,20
